branch-load-misses,branch-loads,dTLB-loads,dTLB-stores,iTLB-loads,iTLB-stores,L1-dcache-load-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-store-misses,node-loads,node-stores,branch-instructions,branch-misses,instructions,type,apk
286423,286423,705079,705079,28898116,28898116,16620093,0,238567412,14260619,0,0,0,118056023,27168412,865748860,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
560121,560121,1479148,1479148,142533,142533,60915,0,0,0,0,0,0,147209,34943,887516,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
820530,820530,2137520,2137520,142533,142533,60915,0,393233,25711,0,0,0,147209,34943,887516,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
1364531,1364531,3197842,3197842,142533,142533,60915,0,393233,25711,0,0,0,147209,34943,887516,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
1591863,1591863,3856616,3856616,146188,146188,62498,0,674307,48713,0,0,0,236956,62687,1480494,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
1819953,1856705,4652521,4688897,146188,146188,62498,0,1556069,115013,0,0,0,236956,62687,1480494,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
2188847,2201346,5387535,5410452,149784,149784,64075,0,1571898,116835,0,0,0,610113,144591,3877906,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
2459939,2459939,6106598,6106598,149784,149784,64075,0,1643260,122136,0,0,0,610113,144591,3877906,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
2918045,2918045,7420800,7420800,197145,197145,95574,0,1913548,145187,0,0,0,610314,144670,3879259,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
3158919,3158919,8107549,8107549,216818,216818,103899,0,1913548,145187,0,0,0,707100,175637,4521370,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
3413351,3413351,8836578,8836578,216818,216818,103899,0,2233961,172554,0,0,0,707100,175637,4521370,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
3656901,3656901,9531262,9531262,220375,220375,105482,0,2233961,172554,0,0,0,800706,204944,5141096,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
3866813,3866813,10137128,10137128,220375,220375,105482,0,2532917,200380,0,0,0,802931,205580,5156150,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
5289982,5289982,13279659,13279659,220375,220375,105482,0,4063811,267655,0,0,0,802931,205580,5156150,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
6645025,6645025,16067241,16067241,223963,223963,107179,0,16242962,638170,0,0,0,892789,233368,5745630,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
9566557,9579906,23005176,23133283,557757,560944,350501,0,24073609,1091990,0,0,0,1231679,276647,7820946,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
13232416,13232416,32336714,32352888,1090317,1093381,801163,0,31992067,1579067,0,0,0,1816725,436327,11919394,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
16022425,16022425,38650757,38650757,2095819,2095819,1398032,0,37134952,1850869,0,0,0,2108395,489097,13761577,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
